"AphiaID","phylum","class","order","family","genus","species","remove","records","reads","asvs","max_year","target_gene","source_obis","source_gbif","source_dna","category","redlist_category","vernacular","group","site","kingdom"
127386,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus abaster",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","black-striped pipefish","fish","banc_d_arguin_national_park","Animalia"
127387,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus acus",FALSE,NA,3248,5,NA,"16S",FALSE,FALSE,TRUE,"LC","LC","greater pipefish, syngnathe aiguille","fish","banc_d_arguin_national_park","Animalia"
367332,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus pelagicus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","Sargassum pipefish","fish","banc_d_arguin_national_park","Animalia"
127393,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus typhle",FALSE,2,91474,22,2002,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","deep-snouted pipefish, siphonostome","fish","banc_d_arguin_national_park","Animalia"
219964,"Chordata","Teleostei","Tetraodontiformes","Diodontidae","Chilomycterus","Chilomycterus reticulatus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","spotfin burrfish","fish","banc_d_arguin_national_park","Animalia"
293565,"Chordata","Teleostei","Tetraodontiformes","Diodontidae","Chilomycterus","Chilomycterus spinosus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","banc_d_arguin_national_park","Animalia"
127413,"Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Ephippion","Ephippion guttifer",FALSE,11,44,2,2020,"16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","banc_d_arguin_national_park","Animalia"
158933,"Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Lagocephalus","Lagocephalus laevigatus",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","smooth puffer","fish","banc_d_arguin_national_park","Animalia"
127416,"Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides marmoratus",FALSE,1,NA,NA,2019,"",TRUE,TRUE,FALSE,"LC","LC","","fish","banc_d_arguin_national_park","Animalia"
158935,"Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides spengleri",FALSE,11,55373,20,2020,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","bandtail puffer","fish","banc_d_arguin_national_park","Animalia"
307126,"Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Stephanolepis","Stephanolepis hispida",FALSE,12,2385,4,2020,"16S",TRUE,TRUE,TRUE,"","","","fish","banc_d_arguin_national_park","Animalia"
159500,"Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Stephanolepis","Stephanolepis setifer",FALSE,NA,593,4,NA,"12S",FALSE,FALSE,TRUE,"LC","LC","pygmy filefish","fish","banc_d_arguin_national_park","Animalia"
105789,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus falciformis",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"VU","VU","silky shark","fish","belize_barrier_reef_reserve_system","Animalia"
105792,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus leucas",FALSE,2,587,1,NA,"12S",TRUE,FALSE,TRUE,"VU","VU","bull shark, requin-bouledogue","fish","belize_barrier_reef_reserve_system","Animalia"
105793,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus limbatus",FALSE,2,49,2,2003,"12S",TRUE,FALSE,TRUE,"VU","VU","blacktip shark","fish","belize_barrier_reef_reserve_system","Animalia"
271324,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus perezii",FALSE,6,NA,NA,2014,"",TRUE,TRUE,FALSE,"","","reef shark","fish","belize_barrier_reef_reserve_system","Animalia"
105799,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Galeocerdo","Galeocerdo cuvier",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"NT","NT","tiger shark","fish","belize_barrier_reef_reserve_system","Animalia"
105800,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion brevirostris",FALSE,5,5,1,2014,"COI",TRUE,FALSE,TRUE,"VU","VU","lemon shark","fish","belize_barrier_reef_reserve_system","Animalia"
271328,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","Rhizoprionodon porosus",FALSE,2,NA,NA,2008,"",TRUE,FALSE,FALSE,"VU","VU","Caribbean sharpnose shark","fish","belize_barrier_reef_reserve_system","Animalia"
158510,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","Rhizoprionodon terraenovae",FALSE,3,893,1,1991,"16S",TRUE,TRUE,TRUE,"LC","LC","Atlantic sharpnose shark","fish","belize_barrier_reef_reserve_system","Animalia"
105816,"Chordata","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna lewini",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"CR","CR","scalloped hammerhead","fish","belize_barrier_reef_reserve_system","Animalia"
158517,"Chordata","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna tiburo",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"EN","EN","bonnethead","fish","belize_barrier_reef_reserve_system","Animalia"
105819,"Chordata","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna zygaena",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"VU","VU","hammerhead, requin marteau","fish","belize_barrier_reef_reserve_system","Animalia"
278241,"Chordata","Elasmobranchii","Myliobatiformes","Aetobatidae","Aetobatus","Aetobatus flagellum",FALSE,NA,1590,4,NA,"12S",FALSE,FALSE,TRUE,"EN","EN","","fish","belize_barrier_reef_reserve_system","Animalia"
217426,"Chordata","Elasmobranchii","Myliobatiformes","Aetobatidae","Aetobatus","Aetobatus narinari",FALSE,NA,1615,5,NA,"12S;16S;COI",FALSE,FALSE,TRUE,"EN","EN","spotted eagle ray","fish","belize_barrier_reef_reserve_system","Animalia"
217426,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Aetobatus","Aetobatus narinari",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"EN","EN","spotted eagle ray","fish","belize_barrier_reef_reserve_system","Animalia"
278243,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Aetobatus","Aetobatus ocellatus",FALSE,1,NA,NA,2007,"",TRUE,TRUE,FALSE,"VU","VU","","fish","belize_barrier_reef_reserve_system","Animalia"
1017389,"Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Bathytoshia","Bathytoshia centroura",FALSE,1,NA,NA,2015,"",TRUE,TRUE,FALSE,"VU","VU","","fish","belize_barrier_reef_reserve_system","Animalia"
1042856,"Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Hypanus","Hypanus americanus",FALSE,3,2164,10,2015,"12S;16S;COI",TRUE,TRUE,TRUE,"NT","NT","","fish","belize_barrier_reef_reserve_system","Animalia"
1042858,"Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Hypanus","Hypanus guttatus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"NT","NT","","fish","belize_barrier_reef_reserve_system","Animalia"
1026118,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Mobula","Mobula birostris",FALSE,2,NA,NA,NA,"",TRUE,FALSE,FALSE,"EN","EN","","fish","belize_barrier_reef_reserve_system","Animalia"
158530,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Mobula","Mobula hypostoma",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"EN","EN","lesser devil ray","fish","belize_barrier_reef_reserve_system","Animalia"
1297575,"Chordata","Elasmobranchii","Myliobatiformes","Potamotrygonidae","Styracura","Styracura schmardae",FALSE,3,32,1,2015,"COI",TRUE,TRUE,TRUE,"EN","EN","","fish","belize_barrier_reef_reserve_system","Animalia"
283086,"Chordata","Elasmobranchii","Myliobatiformes","Urotrygonidae","Urobatis","Urobatis jamaicensis",FALSE,5,20345,17,2015,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","yellow stingray","fish","belize_barrier_reef_reserve_system","Animalia"
105846,"Chordata","Elasmobranchii","Orectolobiformes","Ginglymostomatidae","Ginglymostoma","Ginglymostoma cirratum",FALSE,2,21584,11,NA,"12S;16S;COI",TRUE,TRUE,TRUE,"VU","VU","nurse shark, requin nourrice","fish","belize_barrier_reef_reserve_system","Animalia"
105847,"Chordata","Elasmobranchii","Orectolobiformes","Rhincodontidae","Rhincodon","Rhincodon typus",FALSE,8,NA,NA,2011,"",TRUE,FALSE,FALSE,"EN","EN","whale shark, requin baleine","fish","belize_barrier_reef_reserve_system","Animalia"
277291,"Chordata","Elasmobranchii","Rajiformes","Crurirajidae","Cruriraja","Cruriraja rugosa",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","belize_barrier_reef_reserve_system","Animalia"
271564,"Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Leucoraja lentiginosa",FALSE,2,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","freckled skate","fish","belize_barrier_reef_reserve_system","Animalia"
157866,"Chordata","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","Narcine brasiliensis",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"NT","NT","lesser electric ray","fish","belize_barrier_reef_reserve_system","Animalia"
159578,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus bahianus",FALSE,112,702,3,2015,"COI",TRUE,TRUE,TRUE,"LC","LC","ocean surgeon","fish","belize_barrier_reef_reserve_system","Animalia"
159580,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus chirurgus",FALSE,61,6465,7,2015,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","doctorfish","fish","belize_barrier_reef_reserve_system","Animalia"
159581,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus coeruleus",FALSE,118,120527,22,2015,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","blue tang surgeonfish","fish","belize_barrier_reef_reserve_system","Animalia"
159703,"Chordata","Teleostei","Acanthuriformes","Ephippidae","Chaetodipterus","Chaetodipterus faber",FALSE,7,NA,NA,2015,"",TRUE,TRUE,FALSE,"LC","LC","Atlantic spadefish","fish","belize_barrier_reef_reserve_system","Animalia"
159661,"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon capistratus",FALSE,91,30324,9,2015,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","foureye butterflyfish","fish","belize_barrier_reef_reserve_system","Animalia"
159662,"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon ocellatus",FALSE,23,NA,NA,2015,"",TRUE,TRUE,FALSE,"LC","LC","spotfin butterflyfish","fish","belize_barrier_reef_reserve_system","Animalia"
234107,"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon sedentarius",FALSE,2,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","reef butterflyfish","fish","belize_barrier_reef_reserve_system","Animalia"
159663,"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon striatus",FALSE,28,48,1,2015,"16S",TRUE,TRUE,TRUE,"LC","LC","banded butterflyfish","fish","belize_barrier_reef_reserve_system","Animalia"
159284,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Holacanthus","Holacanthus bermudensis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","angelfish","fish","belize_barrier_reef_reserve_system","Animalia"
276012,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Holacanthus","Holacanthus ciliaris",FALSE,33,84,1,2015,"COI",TRUE,TRUE,TRUE,"LC","LC","queen angelfish","fish","belize_barrier_reef_reserve_system","Animalia"
276017,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Holacanthus","Holacanthus tricolor",FALSE,27,562,1,2015,"16S",TRUE,TRUE,TRUE,"LC","LC","rock beauty","fish","belize_barrier_reef_reserve_system","Animalia"
126973,"Chordata","Teleostei","Acanthuriformes","Lobotidae","Lobotes","Lobotes surinamensis",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","tripletail","fish","belize_barrier_reef_reserve_system","Animalia"
219676,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Paracanthurus","Paracanthurus hepatus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","palette surgeonfish","fish","belize_barrier_reef_reserve_system","Animalia"
159287,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Pomacanthus","Pomacanthus arcuatus",FALSE,23,12460,15,2015,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","gray angelfish","fish","belize_barrier_reef_reserve_system","Animalia"
276025,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Pomacanthus","Pomacanthus paru",FALSE,10,2196,3,2005,"16S;COI",TRUE,TRUE,TRUE,"LC","LC","French angelfish","fish","belize_barrier_reef_reserve_system","Animalia"
273369,"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Prognathodes","Prognathodes aculeatus",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","longsnout butterflyfish","fish","belize_barrier_reef_reserve_system","Animalia"
276307,"Chordata","Teleostei","Acropomatiformes","Bathyclupeidae","Bathyclupea","Bathyclupea schroederi",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","belize_barrier_reef_reserve_system","Animalia"
159706,"Chordata","Teleostei","Acropomatiformes","Epigonidae","Epigonus","Epigonus pandionis",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","bigeye, sonneur","fish","belize_barrier_reef_reserve_system","Animalia"
1526187,"Chordata","Teleostei","Acropomatiformes","Bathyclupeidae","Neobathyclupea","Neobathyclupea argentea",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","belize_barrier_reef_reserve_system","Animalia"
277066,"Chordata","Teleostei","Acropomatiformes","Pempheridae","Pempheris","Pempheris poeyi",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","curved sweeper","fish","belize_barrier_reef_reserve_system","Animalia"
277068,"Chordata","Teleostei","Acropomatiformes","Pempheridae","Pempheris","Pempheris schomburgkii",FALSE,12,11,1,2005,"COI",TRUE,TRUE,TRUE,"LC","LC","glassy sweeper","fish","belize_barrier_reef_reserve_system","Animalia"
159584,"Chordata","Teleostei","Acropomatiformes","Acropomatidae","Synagrops","Synagrops bellus",FALSE,2,NA,NA,1925,"",TRUE,FALSE,FALSE,"LC","LC","blackmouth bass","fish","belize_barrier_reef_reserve_system","Animalia"
1486865,"Chordata","Teleostei","Acropomatiformes","Acropomatidae","Verilus","Verilus pseudomicrolepis",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"","","","fish","belize_barrier_reef_reserve_system","Animalia"
212256,"Chordata","Teleostei","Albuliformes","Albulidae","Albula","Albula vulpes",FALSE,15,2622,10,1996,"12S;16S",TRUE,TRUE,TRUE,"NT","NT","bonefish","fish","belize_barrier_reef_reserve_system","Animalia"
158595,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ahlia","Ahlia egmontis",FALSE,13,NA,NA,1992,"",TRUE,TRUE,FALSE,"LC","LC","key worm eel","fish","belize_barrier_reef_reserve_system","Animalia"
158581,"Chordata","Teleostei","Anguilliformes","Muraenidae","Anarchias","Anarchias similis",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","pygmy moray","fish","belize_barrier_reef_reserve_system","Animalia"
279670,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Aprognathodon","Aprognathodon platyventris",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","stripe eel","fish","belize_barrier_reef_reserve_system","Animalia"
126283,"Chordata","Teleostei","Anguilliformes","Congridae","Ariosoma","Ariosoma balearicum",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","bandtooth conger, congre des Baléares","fish","belize_barrier_reef_reserve_system","Animalia"
271722,"Chordata","Teleostei","Anguilliformes","Congridae","Ariosoma","Ariosoma gilberti",FALSE,1,NA,NA,2003,"",TRUE,FALSE,FALSE,"LC","LC","sharpnose conger","fish","belize_barrier_reef_reserve_system","Animalia"
276867,"Chordata","Teleostei","Anguilliformes","Congridae","Bathycongrus","Bathycongrus dubius",FALSE,1,NA,NA,1925,"",TRUE,TRUE,FALSE,"LC","LC","dubious conger","fish","belize_barrier_reef_reserve_system","Animalia"
280152,"Chordata","Teleostei","Anguilliformes","Chlopsidae","Chilorhinus","Chilorhinus suensonii",FALSE,3,NA,NA,1992,"",TRUE,TRUE,FALSE,"LC","LC","seagrass eel","fish","belize_barrier_reef_reserve_system","Animalia"
271749,"Chordata","Teleostei","Anguilliformes","Congridae","Conger","Conger triporiceps",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","manytooth conger","fish","belize_barrier_reef_reserve_system","Animalia"
272015,"Chordata","Teleostei","Anguilliformes","Synaphobranchidae","Dysomma","Dysomma tridens",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"DD","DD","","fish","belize_barrier_reef_reserve_system","Animalia"
278676,"Chordata","Teleostei","Anguilliformes","Muraenidae","Echidna","Echidna catenata",FALSE,3,NA,NA,2007,"",TRUE,TRUE,FALSE,"LC","LC","chain moray","fish","belize_barrier_reef_reserve_system","Animalia"
271805,"Chordata","Teleostei","Anguilliformes","Muraenidae","Enchelycore","Enchelycore carychroa",FALSE,9,1983,7,1991,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","chestnut moray","fish","belize_barrier_reef_reserve_system","Animalia"
271808,"Chordata","Teleostei","Anguilliformes","Muraenidae","Enchelycore","Enchelycore nigricans",FALSE,6,19,1,2007,"COI",TRUE,TRUE,TRUE,"LC","LC","viper moray","fish","belize_barrier_reef_reserve_system","Animalia"
158583,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax funebris",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","green moray, murène verte","fish","belize_barrier_reef_reserve_system","Animalia"
271852,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax miliaris",FALSE,7,72,1,2015,"COI",TRUE,TRUE,TRUE,"LC","LC","goldentail moray","fish","belize_barrier_reef_reserve_system","Animalia"
158584,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax moringa",FALSE,11,NA,NA,2015,"",TRUE,TRUE,FALSE,"LC","LC","spotted moray","fish","belize_barrier_reef_reserve_system","Animalia"
126302,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax vicinus",FALSE,6,NA,NA,1991,"",TRUE,TRUE,FALSE,"LC","LC","purplemouth moray","fish","belize_barrier_reef_reserve_system","Animalia"
217552,"Chordata","Teleostei","Anguilliformes","Congridae","Heteroconger","Heteroconger hassi",FALSE,1,NA,NA,2003,"",TRUE,FALSE,FALSE,"LC","LC","","fish","belize_barrier_reef_reserve_system","Animalia"
126288,"Chordata","Teleostei","Anguilliformes","Congridae","Heteroconger","Heteroconger longissimus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","brown garden eel","fish","belize_barrier_reef_reserve_system","Animalia"
279112,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ichthyapus","Ichthyapus ophioneus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","surf eel","fish","belize_barrier_reef_reserve_system","Animalia"
158576,"Chordata","Teleostei","Anguilliformes","Chlopsidae","Kaupichthys","Kaupichthys hyoproroides",FALSE,11,1866,2,1991,"16S",TRUE,TRUE,TRUE,"LC","LC","false moray","fish","belize_barrier_reef_reserve_system","Animalia"
275432,"Chordata","Teleostei","Anguilliformes","Chlopsidae","Kaupichthys","Kaupichthys nuchalis",FALSE,2,NA,NA,1983,"",TRUE,TRUE,FALSE,"LC","LC","collared eel","fish","belize_barrier_reef_reserve_system","Animalia"
277933,"Chordata","Teleostei","Anguilliformes","Muraenidae","Monopenchelys","Monopenchelys acuta",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","redface moray","fish","belize_barrier_reef_reserve_system","Animalia"
158578,"Chordata","Teleostei","Anguilliformes","Moringuidae","Moringua","Moringua edwardsi",FALSE,11,6326,8,1992,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","spaghetti eel","fish","belize_barrier_reef_reserve_system","Animalia"
158637,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys breviceps",FALSE,7,NA,NA,2015,"",TRUE,TRUE,FALSE,"LC","LC","sharptail eel","fish","belize_barrier_reef_reserve_system","Animalia"
275486,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys ocellatus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","goldspotted eel","fish","belize_barrier_reef_reserve_system","Animalia"
158642,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrophis","Myrophis platyrhynchus",FALSE,11,NA,NA,1992,"",TRUE,TRUE,FALSE,"LC","LC","broadnose worm eel","fish","belize_barrier_reef_reserve_system","Animalia"
158643,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrophis","Myrophis punctatus",FALSE,14,917,5,2007,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","speckled worm eel","fish","belize_barrier_reef_reserve_system","Animalia"
158580,"Chordata","Teleostei","Anguilliformes","Moringuidae","Neoconger","Neoconger mucronatus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","ridged eel","fish","belize_barrier_reef_reserve_system","Animalia"
277951,"Chordata","Teleostei","Anguilliformes","Muraenidae","Uropterygius","Uropterygius macularius",FALSE,3,NA,NA,1991,"",TRUE,TRUE,FALSE,"LC","LC","marbled moray","fish","belize_barrier_reef_reserve_system","Animalia"
283191,"Chordata","Teleostei","Anguilliformes","Congridae","Xenomystax","Xenomystax congroides",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","bristletooth conger","fish","belize_barrier_reef_reserve_system","Animalia"
